author_id|post_id|comment_id|reply_id|content|article_type|published_time|id
100040362247435|293680721987334|||"\Bệnh lâu mới thấy lầm thuốc chữa Tuổi già mới thấy hối muộn thi thư\"""|||
"Hãy quy chiếu cuộc đời của chính mình để tìm ra đáp án, để được sung sướng tột cùng 🥰🥰🥰"""|fb_user_post|2020/07/03 13:34:22|9033132850013820807||||
326554278268956|604674147123633|604674147123633_604678970456484||Mấy bạn biết vote aii comment không biết về giải mọi người giải đáp thắc mắc dùm AD với. Chúng ta chung tay làm nên thành công cho BP nào|fb_page_comment|2020/07/03 21:50:15|6.494640043823421e+18
100025142180855|699008087613924|||"Một sản phẩm nhanh gọn, tiện lợi, thơm ngon mà vẫn đầy đủ chất dinh dưỡng cho bé đó là Miến ăn liền ngũ vị Hikari Miso Nhật Bản. Một gói miến to bao gồm 10 gói nhỏ với 05 vị khác nhau và toàn những vị bé sẽ rất yêu thích giúp mẹ thoải mái đổi vị cho bé mà không sợ bé nhàm chán.
THÀNH PHẦN CỦA MIẾN ĂN LIỀN NGŨ VỊ HIKARI MISO NHẬT BẢN: - Miến Hikari Miso được làm từ gạo Nhật. - Nước súp được cô đặc từ Hải sản , thịt heo, rong biển, đậu nành cùng với cải thảo, cà rốt, củ cải tạo. nên nhiều hương vị thơm ngon. - 5 hương vịbao gồm : Cá , hải sản, rong biển , trứng và đậu nành.
ƯU ĐIỂM VƯỢT TRỘI CỦA MIẾN ĂN LIỀN NGŨ VỊ HIKARI MISO NHẬT BẢN: - Được biết đến như là một trong những dòng miến được yêu thích nhất ở Nhật Bản và Hàn Quốc. - Hương vị cực thơm ngon, dễ ăn. Sản phẩm bán rất chạy tại Nhật Bản và đang dần một trở nên quen thuộc đối với các mẹ Việt. - Một túi đóng gói 10 gói nhỏ, mỗi gói nhỏ có 5 vị khác nhau phù hợp với không chỉ trẻ nhỏ mà người lớn cũng rất thích ăn. - Là sản phẩm của Nhật Bản được chứng nhận an toàn, các mẹ không phải lo mua phải những loại miến không rõ nguồn gốc, trôi nổi trên thị trường, không có nhãn mác gì. - Miến có độ dai vừa phải nên không bị nát khi nấu mà vẫn dễ nhai và nuốt. - Dễ chế biến, cực tiện lợi nếu mang đi ăn picnic. - Được làm từ những nguyên liệu cao cấp nên rất an toàn. - Gia vị là nước sốt đậm đà nhưng không hề sử dụng bất cứ một chất độc hại nào. - Ăn sáng hay chọn làm ăn bữa phụ cũng rất tốt cho bé, đảm bảo đầy đủ dưỡng chất.
CÁCH CHẾ BIẾN MIẾN ĂN LIỀN NGŨ VỊ HIKARI MISO NHẬT BẢN: - Túi đóng 10 gói, tùy khẩu phần ăn bạn dùng số lượng gói khác nhau. - Bỏ miễn ra khỏi túi rồi cho vào bát phù hợp. - Mỗi gói miến nhỏ được pha với 160-180ml nước sôi. - Cho gói nước sốt gia vị vào, để trong 3 phút sau đó trộn đều là dùng được ngay."|fb_user_post|2020/07/03 18:55:01|8.755009247759304e+18
100005755741413|1466387090229802|||"Bởi vì chai xì dầu mà cả nhà đc bữa ngon quá 😂 Xì dầu rang cơm Kikkoman Stir fry Michelin ⭐️ Lại fai thề vì nó qá ngonnn 🍲 Cho vào rang cơm- rang thịt nó vừa ngon màu lại vừa đẹp ý mng ạ . Có 3 vị : Dipping seasoning Teriyaki ( cái này rưới lên thịt quay hết nấc nè) Stir - Fry ( cái này e đang ăn đó huhu ngon dã cả mann) Em nói thật nó ngon lắm ý ai tin mồm e cứ ord thử xem có đúng là nó ngon ko nha
🇹🇭ORDER THAILAND 🇹🇭"|fb_user_post|2020/07/03 11:04:24|3.3353839891285284e+18
100009293978560|2653153505004423|||"Quẩy cùng chị xui :)
#T.ag chị xui tương lai ngay nào"|fb_user_post|2020/07/03 14:06:52|7.039738602705749e+18
100006724158727|2689096681324444|||"COFFILIA - BY MINH TIEN COFFEE SẴN SÀNG CHÀO ĐÓN TÍN ĐỒ YÊU CÀ PHÊ
Ngày 29/06/2020, ngôi nhà mới của Minh Tiến Coffee tại 75 Hàng Mã đã chính thức đi vào hoạt đ.ộng sau quãng thời gian thai nghén ý tưởng, hiện thực hóa ước mơ không ngừng nghỉ. Đây mãi là khoảnh khắc không thể nào quên của toàn thể đội ngũ Minh Tiến.
Trong hành trình 20 năm gắn bó với cà phê, Minh Tiến vẫn luôn ao ước có một không gian chung để kết nối những người có chung đam mê với thức quả đầy quyến rũ này.
Cuối cùng, Coffilia, với ý nghĩa \người đam mê cà phê\"" cũng được ra đời, thỏa lòng mong mỏi của cả đội ngũ Minh Tiến, trở thành không gian để mọi người trải nghiệm, tìm hiểu, chìm đắm trong cà phê."|||
Không chỉ là nơi gặp gỡ, tâm tình bên tách cà phê ngon, Coffilia còn là không gian để những trí óc tò mò được tận mắt chứng kiến toàn bộ quá trình sản xuất cà phê đầy tỉ mỉ, công phu. Minh Tiến mong muốn trong không gian nhỏ bé giữa lòng thành phố này, tín đồ yêu cà phê vẫn có thể cảm nhận được màu xanh của những đồi cà phê bát ngát, màu đỏ của quả chín mọng, màu nâu đất nhòe trên áo người nông dân, màu vàng của ánh đèn chong đêm sản xuất.|||||||
Minh Tiến gửi lời cảm ơn những người bạn đã đồng hành cùng Minh Tiến trong dấu mốc trọng đai này, cùng trân quý mời bạn ghé chơi, mang theo vài ba câu chuyện, để từ tình yêu cà phê, chúng ta có nhiều điểm chung hơn nữa.|||||||
"#minhtiencoffee #trainghiemnguyenban #giatritunguyenban ----------------------------------------------------- Minh Tiến Coffee - Giá trị từ nguyên bản ☕Minh Tiến Lý Thường Kiệt 45B Lý Thường Kiệt - P. Trần Hưng Đạo - Q.Hoàn Kiếm - Hà Nội ☕Minh Tiến Lê Đại Hành 45 Lê Đại Hành - P. Lê Đại Hành - Q. Hai Bà Trưng - Hà Nội ☕ Văn phòng bán và trưng bày sản phẩm 31 Bà Triệu - P. Hàng Bài - Q. Hoàn Kiếm - Hà Nội ☕ Không gian thưởng thức, trải nghiệm cà phê Hàng Mã 75 Hàng Mã - P. Hàng Mã - Q. Hoàn Kiếm - Hà Nội"""|fb_user_post|2020/07/03 12:27:53|6115260960058920524||||
100035154071775|309438280237972|||HOT HOT HOT 💥💥💥 🔥 ĐỢT CUỐI NHẬP CẢNH TRONG T7 🌸Các KHÁCH TQ muốn qua Việt Nam , liên hệ em để ghép nốt đoàn ạ. Tỉ lệ vào 100% không vào hoàn tiền. 🌼Trọn gói dịch vụ: ĐÓN KHÁCH TẠI CỬA KHẨU HỮU NGHỊ QUAN - XIN CÔNG VĂN TỈNH/CÔNG VĂN NHẬP CẢNH- LÀM VISA TẠI CỬA KHẨU - PHƯƠNG PHÁP CÁCH LY 🌈🌈🌈 ĐÃ ĐẾN VỚI EM THÌ SẼ LÀ: UY TÍN - NHANH GỌN - THỦ TỤC KHÔNG RƯỜM RÀ . ✨ Liên hệ em ạ: 0865723488( em nhàn)|fb_user_post|2020/07/03 16:33:09|1.4572415690620145e+18
100029529521531|323848528609462|||Đừng khóc nữa cô gái ơi, mọi chuyện rồi cũng sẽ ổn thôi!|fb_user_post|2020/07/03 22:41:28|2.1935950873939287e+18
100012817458518|1006995603071012|||🍀hàng f1 chính chủ mới ra lò 4 nền đã bán 2 nền chỉ còn chỉ còn 2 nền giá rẻ nhất thị trường 🍀cách chợ vòng xoay hoà khánh chừng 500m 🍀cách lộ lớn n2 chừng 400m 🍀Nằm trên trục đừong lớn 5m khu dân cư đông đúc 🍀Diện tích ngang 5 dài 40 thổ cư 100% . 🍀Giá : 650tr thương lượng lien hệ 0908.174.466👉gặp trực tiếp chủ|fb_user_post|2020/07/03 20:00:42|6.205119786686757e+18
100018203599319|654374721845975|||Đời người đều sẽ trải qua vui buồn khổ ái. Điều đặc biệt là hạnh phúc rơi vào điểm cuối cùng hay điểm đầu tiên mới là quan trọng.|fb_user_post|2020/07/03 21:50:07|6.834743773474068e+18
100007124885406|2736800259900777|||"Mấy nhóc này đôu hết rồi vào mà nhận hàng đê
Cũng hay"|fb_user_post|2020/07/03 20:27:42|2.304633431384286e+18
100027510902420|2659952840940575|2659952840940575_2659960854273107||A này ở xóm câu muong thi phải kg de ,c thấy vợ ảnh quen quen|fb_user_comment|2020/07/03 23:16:58|8.633752444945023e+18
100002619657574|2965238016906824|||"Mọi người ơi, ai thích TỰ TRỒNG NẤM SẠCH tại nhà thì gom mua chung với em cho vui nha, em mê trồng mấy em này rồi 😍😍😍😍
Hàng đặt lên số lượng em mới dặn trại nấm vô phôi như thế này được nên e ko có sẵn nha mn 
📍#15k / 1 phôi nấm bào ngư
📍#60k / 5 phôi"|fb_user_post|2020/07/03 19:48:31|4.02847203140513e+18
100024520742031|929074861253197|||"🙂
zô diên"|fb_user_post|2020/07/03 21:30:11|6.111966114822445e+18
100007906449698|2665647547042101|||"Hong Van Mai Thi chuẩn k
Bữa nào tập hợp bữa i mấy mẹ bỉm sữa.😆😆😆😆"|fb_user_post|2020/07/03 22:47:57|2.147404204257119e+18
100003221550670|3214634925320528|||"TÌNH YÊU CỦA MẸ
Bà vừa bưng chén cơm lên, gắp một miếng thịt gà bỏ vào chén. Con dâu liền trường người tới lấy tay đè đôi đũa của mẹ chồng, rồi ngọt ngào nói
-. Ấy. . . Ấy mẹ già rồi không có làm gì nặng nhọc, đừng nên ăn những thứ này khó tiêu lắm. Ăn chừng nửa chén cơm với ít nước tương là đủ rồi mẹ ạ
Bà tiu nghỉu buông miếng thịt gà ra, cay đắng và vội những hột cơm vào miệng mà tưởng chừng như đang nhai đá, cố nút giọt nước mắt muốn trào ra ngoài, bà buông tiếng thở dài. Con dâu vừa gắp miếng thịt bỏ vào chén cho thằng Tý, con trai nàng vừa nói với mẹ chồng bằng một chất giọng dịu dàng êm ái
- Con cũng chỉ lo cho sức khỏe mẹ mà thôi.
Thằng Tý liền chen vào
- Mẹ nói nội ăn nhiều, ăn thịt không tốt cho sức khoẻ, sao mẹ lại ép con ăn nhiều vào là sao
Nàng trừng mắt lên quát
- Đồ con nít ranh. Mày biết gì mà nói. Có ăn không thì bảo
Có tiếng chuông cửa. Con dâu đứng dậy mở cửa. Thằng Tý ngước nhìn nội, thấy mắt nội ướt ướt, nó biết nội muốn khóc, liền thỏ thẻ với nội
- Nội đừng có buồn, để con dấu miếng thịt gà này lát mẹ con đi làm rồi con lấy cho nội ăn ha
Nói xong, thằng Tý bỏ miếng thịt gà vào chén rồi chạy ù xuống bếp dấu miếng thịt gà vào một góc bếp. Bà nhìn theo mắt rưng rưng. Lấy vạt áo lau vội giọt nước mắt. Con trai vừa bước vào thấy vậy vội hỏi
- Mắt mẹ sao vậy?
Bà gượng cười
- Ờ. . . Ờ hạt bụi nó bay vào mắt thôi mà
Con dâu cắt ngang
- Em đã bảo anh về sớm để còn đi công việc, giờ mới vát xác về. Nhà bao việc mà anh lúc nào cũng thông thả. Thôi ngồi vào ăn nhanh mà đi kẻo người ta đợi
Hắn vội trả lời
- Em làm như anh ở không à. Ở cơ quan cũng bao việc chứ rảnh rỗi gì đâu
*******
Đang làm việc với đối tác thì vợ hắn gọi
- Alo. Chiều anh ghé trường đón con rồi chở con đi ăn luôn nhé. Cơ quan em có đoàn thanh tra đến nên em phải tiếp khách về hơi trễ
Thằng Tý vui mừng vì Hôm nay được ba đón, nó líu lo. Hắn soa đầu thằng con trai cưng của mình
- Hôm nay con trai cưng của ba ăn gì để ba mua về ba con mình ăn với nội cho vui
Thằng Tý ngước nhìn ba hỏi
- Ủa. . . Mẹ đâu hả ba?
Hắn hôn chụt vào má con trai trả lời
- Hôm nay mẹ bận công việc cơ quan về hơi trễ, cha con mình tự ăn
Tý mừng rỡ thốt lên
- Ồ de. Hôm nay không có mẹ ở nhà ba phải mua thật nhiều đồ ăn về cho nội ăn nhé. Ba đừng cho mẹ biết nha. Con thương nội lắm
Hắn ngạc nhiên
- Tại sao phải dấu mẹ?
Tý hồn nhiên trả lời
- Bởi vì mẹ nói nội già rồi ăn nhiều thức ăn không tốt. Mỗi bữa ăn nên ăn nửa chén cơm là đủ rồi
Hắn nghe như sét đánh ngang tai. Ruột gan như có ai đang xát muối, Da thịt như có ngàn con kiến chích. Hắn chở vội con trai đi mua thức ăn rồi hối hả chạy về nhà mong gặp mẹ. Bao nhiêu hình ảnh tuổi thơ của hắn và mẹ như cuốn phim quay chậm hiện về trong tâm trí hắn. Hắn tức giận chen lẫn xót xa, hắn hối hận vì thời gian qua hắn lao vào công việc mà không quan tâm đến mẹ. Lúc này đây, hắn mong muốn có đôi cánh để bay thật nhanh về bên mẹ, để chui vào lòng mẹ như thuở ấu thơ, để xin mẹ tha thứ cho sự thờ ơ của đứa con mà mẹ khổ cực nâng niu nuôi dạy hắn trưởng thành như Hôm nay. Mắt hắn cay xè
Mở cửa lao vội vào nhà. Hắn đứng chết lặng nhìn thấy mẹ vịn quanh thành bếp lò mò bước từng những bước chậm chạp, hắn lao đến ôm hai bờ vai của mẹ lo lắng hỏi
- Mẹ. . .Mẹ sao vậy?
Bà giật mình cười cười nói
-À. . .À đôi mắt của mẹ mấy hôm nay nó lờ mờ không nhìn rõ cho lắm. Chắc tuổi già nó vậy nên con đừng có mà lo lắng. . .
Nó nghẹn ngào
-Sao mẹ không nói con chở đi khám
Bà cười hiền nói
-Ta thấy bay lu bu công việc, nói ra sợ bay lo lắng mà ảnh hưởng đến công việc
Hắn nghẹn đắng nơi cổ họng, nước mắt trào ra, hắn nức nở
-Con xin lỗi mẹ. . .Mẹ tha thứ tội bất hiếu cho con. . .Con cõng mẹ đi bệnh viện mẹ nhé. . .
Hắn bồng Mẹ lên chạy bay ra sân
*********
Bác sĩ nói
- Đôi mắt mẹ anh bị đục thủy tinh thể. Tại sao phải để lâu như vậy. Ngày mai anh chở cụ đến làm thủ tục nhập viện để chúng tôi tiến hành thay thủy tinh thể gấp cho cụ may ra còn cứu kịp. Nhưng độ sáng không được trăm phần trăm. Chỉ sáu mươi là may mắn lắm rồi
Nhìn mẹ mò mẫn bước từng bước, nét mặt bà ngẩn ngơ mà hắn chết lặng, hắn hối hận đau đớn. Dìu mẹ từng bước mà lòng đau như cắt. Hắn khóc như một đứa trẻ, thằng Tý cũng khóc to
**********
Hắn thức cả đêm chỉ để viết một lá thư. Xong, hắn ôm cây đàn lên sân thượng ngồi đến sáng
Vợ hắn thức dậy nhìn quanh không thấy chồng đâu càm ràm
- Mới sáng sớm mà đi đâu không biết. Có công chuyện cũng phải nói cho người ta biết chừng chứ
Vợ hắn đi đến bàn trang điểm thì thấy một lá thư và một cái USB. Nàng tò mò cầm lá thư lên và mở xem thì thấy nét chữ của chồng. Nàng cười khẩy
- Gớm. Thời buổi bây giờ còn thư với từ, cần gì thì nhắn tin là xong, cần phải mất thời gian như thế này không. Hay là muốn hâm nóng tình cảm chăng?
Nhưng với bản tính tò mò của người phụ nữ. Nàng mở ra đọc
\ Vợ yêu Từ ngày mình yêu nhau rồi nên duyên chồng vợ. Anh rất mãn nguyện, anh rất tự tin khoe với bạn bè và đồng nghiệp về vợ yêu của mình, anh vui lắm, anh hạnh phúc lắm. Hạnh phúc hơn nữa là em sinh cho anh một đứa con trai kháu khỉnh thông minh. Anh thầm cảm ơn ông trời đã bang tặng em cho anh. Cảm ơn em đã đem đến cho anh niềm hạnh phúc mà nhiều người mơ ước. . .\"""|||
"Đọc đến đây vợ hắn cười mỉm đầy sung sướng \"" ai nói chồng tôi không biết nịnh đầm này\"" nàng cười thành tiếng và đọc tiếp"|||||||
"\"". . . Vì thế. Anh nguyện với lòng sẽ không để cho em và con cực khổ thiếu thốn như tuổi thơ của anh và mẹ anh. Nên anh không quản khó nhọc ngày đêm lao đầu vào công việc. Đến nay thì nhìn lên vợ chồng mình không bằng ai, nhưng nhìn xuống thì nhiều người mơ ước"|||||||
"Để anh kể cho vợ yêu nghe. Thời thơ ấu của anh rất cơ cực. Anh sinh ra thì đã không thấy mặt bố. Mẹ anh tầng tảo nuôi anh, mẹ không ngại nắng mưa, mồ hôi nước mắt chang với cơm. Nhưng mẹ luôn mỉm cười khi nhìn thấy anh khôn lớn mỗi ngày. Anh còn nhớ như in không thể nào quên, năm đó anh lên 8 mẹ đi làm thuê cho người ta tối mịt mới về, vừa bước vào nhà , mẹ liền móc trong túi áo ra đưa cho anh miếng thịt gà gói trong miếng lá chuối, mẹ nói anh ăn đi cho khỏe, anh nói mẹ cùng ăn với anh. Mẹ xoa bụng nói \"" Mẹ no quá, đi làm thuê cho người ta, họ cho mẹ ăn nhiều lắm rồi, đây là phần của con, con ăn đi\"". Thế là anh ăn ngấu nghiến còn lại xương không là xương. Một lác sau anh ra sau hè nhìn thấy mẹ gặm từng miếng xương mà anh vừa bỏ ra lúc nãy. Anh đứng chết lặng nhìn mẹ. Mẹ thấy anh cười giả lả \"" Ơ. . .Mẹ thấy còn tí thịt nên ăn chứ bỏ uổng quá, chứ mẹ no lắm rồi. Không tin đến rờ bụng mẹ mà coi\"" nói xong mẹ đứng lên xoa bụng cười cười nói \"" ôi no quá\"" Mẹ anh dại quá phải không em, giá như lúc đó mẹ vứt anh qua một bên mà đi thêm bước nữa thì mẹ đâu phải chịu khổ chịu cực như vậy. Hay trời sinh ra người mẹ là thế đấy hả em?\""\"""|||||||
Đọc tới đây, mắt vợ hắn nhòe đi, nước mắt của vợ hắn rơi xuống làm ướt một góc của lá thư. Nàng đọc tiếp|||||||
"\"". . .Mẹ anh hy sinh cho anh nhiều lắm. Kể không hết đâu. Nếu kể ra hết thì cả một trăm cuốn vở hai trăm trang họa may mới đủ. Anh chỉ kể cho em chuyện này nữa thôi nhé. Lúc anh lên mười, anh bị một cơn bạo bệnh tưởng đâu không qua khỏi. Mẹ anh thì không có một đồng dính túi, bà chạy từ đầu làng đến cuối thôn vay mượn, nhưng không ai cho mượn. Họ không cho mượn là phải. Bởi vì nhà anh quá nghèo, cho mượn lấy gì mà trả. Mẹ anh vừa cõng anh vừa khóc chạy vào bệnh viện. Chân không mang dép bị gai đâm chảy máu mà mẹ không thấy đau. Đến bệnh viện mẹ anh liền chạy tìm chổ bán máu rồi nộp viện phí chữa chạy cho anh. Khi anh khỏe lại, nhìn thấy mẹ xanh xao vì thiếu máu, quần áo thì xọc sệch, chân thì rách tùm lum vì gai đâm, nhưng mẹ vẫn cười tươi khi nhìn thấy anh khỏe lại. Bà mừng quá khóc to. Rồi anh khôn lớn trưởng thành trong vòng tay mẹ, để đến khi chúng mình gặp nhau rồi cưới nhau. . . Anh cứ ngỡ cuộc đời anh đã bước sang một trang mới khi gặp em. Mà thật, anh đã bước sang một trang mới. Nhưng mẹ anh thì không, bà vẫn sống trong sự thiếu thốn, không được ăn no, ăn những món mà bà thích. Anh đúng là đứa con bất hiếu, anh là một thằng đàn ông không ra gì. Thằng Tý con chúng mình tuy còn nhỏ, nhưng nó biết và thấy hết, nên anh từ nay về sau, phải chăm sóc mẹ chu đáo, nếu không nó sẽ học tính anh đấy em ạ Hôm qua đón thằng Tý về, anh phát hiện ra mẹ bị mắt mờ và chở mẹ đi khám, bác sỹ nói mẹ bị đục thủy tinh thể mà để quá lâu, nên sáng nay anh chở mẹ vào viện để nhập viện thay cườm mà không kịp báo cho em biết.cầu Trời Phật cho mọi đều tốt đẹp đến với mẹ. Đừng để mẹ của anh khổ nữa Ah. Khi Hôm buồn quá, nên anh cầm cây đàn lên sân thường ngồi hát bài về mẹ để tặng mẹ khi xuất viện anh có quay và copy vào USB em nghe thử có Ok không nhé\"""|||||||
Vợ nó khóc ngất, khóc cho sự hối hận của mình.tiện tay nàng đút cái USB vào máy tính. Giọng hắn vang lên. Phải công nhận, trời phú cho nó một giọng ca quá tuyệt vời. Hắn vừa hát vừa rưng rưng đầy xúc cảm|||||||
Cho con gánh mẹ một lần Cả đời mẹ đã tảo tần gánh con Cho con gánh mẹ đầu non Cả lòng mẹ đã gánh con biển trời Ngày xưa mẹ gánh à ơi Con xin gánh lại những lời mẹ ru Đường đời sương gió mịt mù Vì con hạnh phúc chẳng từ gian lao Để con gánh mẹ đừng can Sợ khi mẹ mất muộn màng gánh ai Cho con gánh cả tháng dài Gánh qua năm ròng những ngày đắng cay|||||||
Cho con gánh cả đôi vai Thân cò lặn lội sớm mai vai gầy Mẹ già lá sắp xa cây Lỡ đâu lá rụng tội này gánh sao Mẹ ơi sóng biển dạt dào Con sao gánh hết công lao một đời Bông hồng cài áo đúng nơi Đâu bằng bông hiếu giữa trời bao la Cho con gánh lại mẹ già Để sau người gánh chính là con. con|||||||
Mặt không trang điểm, mặc nguyên bộ đồ ngủ. Nàng dắt thằng Tý chạy ào ra đường đón tắc xi đi thẳng đến bệnh viện. Vào tới bệnh viện. Nhìn thấy chồng đi tới đi lui trước phòng mổ với khun mặt lo lắng. Nàng chạy ào đến bên chồng nức nở|||||||
- Em xin lỗi anh, xin lỗi mẹ, em hối hận lắm rồi. Từ rày về sau em sẽ cùng anh gánh mẹ anh nhé|||||||
Hắn ôm ghì vợ vào lòng nở nụ cười và âu yếm nói|||||||
-Như thế mới là vợ yêu của anh chứ. . .|||||||
Thằng Tý chen vào|||||||
- Vậy từ rày về sau nội có được ăn gà không hả mẹ?|||||||
Nàng cúi mặt thẹn thùng pha lẫn xấu hổ|||||||
